,country,month,value,year,date
105,フランス,3,9473.0,2006,2006-03-01 00:00:00
106,ドイツ,3,11741.0,2006,2006-03-01 00:00:00
107,イタリア,3,3817.0,2006,2006-03-01 00:00:00
98,フィリピン,3,7613.0,2006,2006-03-01 00:00:00
162,オーストリア,4,1183.0,2006,2006-04-01 00:00:00
161,ノルウェー,4,910.0,2006,2006-04-01 00:00:00
156,スイス,4,2551.0,2006,2006-04-01 00:00:00
159,ポーランド,4,549.0,2006,2006-04-01 00:00:00
158,フィンランド,4,1399.0,2006,2006-04-01 00:00:00
157,ベルギー,4,1314.0,2006,2006-04-01 00:00:00
160,デンマーク,4,1344.0,2006,2006-04-01 00:00:00
163,ポルトガル,4,888.0,2006,2006-04-01 00:00:00
168,カナダ,4,13972.0,2006,2006-04-01 00:00:00
165,アフリカ計,4,1767.0,2006,2006-04-01 00:00:00
166,北アメリカ計,4,92944.0,2006,2006-04-01 00:00:00
167,米国,4,76335.0,2006,2006-04-01 00:00:00
169,メキシコ,4,2064.0,2006,2006-04-01 00:00:00
170,南アメリカ計,4,3189.0,2006,2006-04-01 00:00:00
171,ブラジル,4,1813.0,2006,2006-04-01 00:00:00
172,オセアニア計,4,20080.0,2006,2006-04-01 00:00:00
173,豪州,4,16441.0,2006,2006-04-01 00:00:00
155,オランダ,4,2804.0,2006,2006-04-01 00:00:00
164,アイルランド,4,1115.0,2006,2006-04-01 00:00:00
154,スウェーデン,4,2803.0,2006,2006-04-01 00:00:00
143,ベトナム,4,2459.0,2006,2006-04-01 00:00:00
152,ロシア,4,5007.0,2006,2006-04-01 00:00:00
132,総数,4,672319.0,2006,2006-04-01 00:00:00
133,アジア計,4,475735.0,2006,2006-04-01 00:00:00
134,韓国,4,162657.0,2006,2006-04-01 00:00:00
135,中国,4,73932.0,2006,2006-04-01 00:00:00
136,台湾,4,128895.0,2006,2006-04-01 00:00:00
137,香港,4,34728.0,2006,2006-04-01 00:00:00
138,タイ,4,22015.0,2006,2006-04-01 00:00:00
139,シンガポール,4,10935.0,2006,2006-04-01 00:00:00
140,マレーシア,4,10267.0,2006,2006-04-01 00:00:00
141,インドネシア,4,6244.0,2006,2006-04-01 00:00:00
142,フィリピン,4,10491.0,2006,2006-04-01 00:00:00
144,インド,4,5346.0,2006,2006-04-01 00:00:00
145,イスラエル,4,1263.0,2006,2006-04-01 00:00:00
146,トルコ,4,677.0,2006,2006-04-01 00:00:00
147,ヨーロッパ計,4,78472.0,2006,2006-04-01 00:00:00
148,英国,4,22457.0,2006,2006-04-01 00:00:00
149,フランス,4,13088.0,2006,2006-04-01 00:00:00
150,ドイツ,4,11206.0,2006,2006-04-01 00:00:00
151,イタリア,4,3763.0,2006,2006-04-01 00:00:00
153,スペイン,4,2526.0,2006,2006-04-01 00:00:00
175,無国籍・その他,4,132.0,2006,2006-04-01 00:00:00
174,ニュージーランド,4,3383.0,2006,2006-04-01 00:00:00
218,ニュージーランド,5,2570.0,2006,2006-05-01 00:00:00
199,オランダ,5,2474.0,2006,2006-05-01 00:00:00
200,スイス,5,1802.0,2006,2006-05-01 00:00:00
201,ベルギー,5,1089.0,2006,2006-05-01 00:00:00
202,フィンランド,5,1192.0,2006,2006-05-01 00:00:00
203,ポーランド,5,574.0,2006,2006-05-01 00:00:00
204,デンマーク,5,991.0,2006,2006-05-01 00:00:00
206,オーストリア,5,978.0,2006,2006-05-01 00:00:00
207,ポルトガル,5,679.0,2006,2006-05-01 00:00:00
208,アイルランド,5,909.0,2006,2006-05-01 00:00:00
209,アフリカ計,5,1763.0,2006,2006-05-01 00:00:00
210,北アメリカ計,5,85962.0,2006,2006-05-01 00:00:00
211,米国,5,72321.0,2006,2006-05-01 00:00:00
212,カナダ,5,11616.0,2006,2006-05-01 00:00:00
213,メキシコ,5,1467.0,2006,2006-05-01 00:00:00
214,南アメリカ計,5,2688.0,2006,2006-05-01 00:00:00
215,ブラジル,5,1303.0,2006,2006-05-01 00:00:00
216,オセアニア計,5,17909.0,2006,2006-05-01 00:00:00
217,豪州,5,14943.0,2006,2006-05-01 00:00:00
219,無国籍・その他,5,68.0,2006,2006-05-01 00:00:00
198,スウェーデン,5,1805.0,2006,2006-05-01 00:00:00
197,スペイン,5,1765.0,2006,2006-05-01 00:00:00
205,ノルウェー,5,580.0,2006,2006-05-01 00:00:00
195,イタリア,5,3537.0,2006,2006-05-01 00:00:00
176,総数,5,586326.0,2006,2006-05-01 00:00:00
196,ロシア,5,5070.0,2006,2006-05-01 00:00:00
178,韓国,5,161080.0,2006,2006-05-01 00:00:00
179,中国,5,64298.0,2006,2006-05-01 00:00:00
180,台湾,5,110240.0,2006,2006-05-01 00:00:00
181,香港,5,23532.0,2006,2006-05-01 00:00:00
182,タイ,5,10357.0,2006,2006-05-01 00:00:00
183,シンガポール,5,9082.0,2006,2006-05-01 00:00:00
184,マレーシア,5,6937.0,2006,2006-05-01 00:00:00
185,インドネシア,5,3724.0,2006,2006-05-01 00:00:00
177,アジア計,5,413623.0,2006,2006-05-01 00:00:00
187,ベトナム,5,1918.0,2006,2006-05-01 00:00:00
186,フィリピン,5,9663.0,2006,2006-05-01 00:00:00
193,フランス,5,10329.0,2006,2006-05-01 00:00:00
192,英国,5,17131.0,2006,2006-05-01 00:00:00
191,ヨーロッパ計,5,64313.0,2006,2006-05-01 00:00:00
194,ドイツ,5,9897.0,2006,2006-05-01 00:00:00
189,イスラエル,5,923.0,2006,2006-05-01 00:00:00
188,インド,5,6283.0,2006,2006-05-01 00:00:00
190,トルコ,5,594.0,2006,2006-05-01 00:00:00
250,オーストリア,6,761.0,2006,2006-06-01 00:00:00
245,ベルギー,6,833.0,2006,2006-06-01 00:00:00
246,フィンランド,6,1218.0,2006,2006-06-01 00:00:00
247,ポーランド,6,511.0,2006,2006-06-01 00:00:00
248,デンマーク,6,810.0,2006,2006-06-01 00:00:00
261,豪州,6,14536.0,2006,2006-06-01 00:00:00
249,ノルウェー,6,545.0,2006,2006-06-01 00:00:00
244,スイス,6,1277.0,2006,2006-06-01 00:00:00
255,米国,6,83297.0,2006,2006-06-01 00:00:00
253,アフリカ計,6,1642.0,2006,2006-06-01 00:00:00
254,北アメリカ計,6,94838.0,2006,2006-06-01 00:00:00
256,カナダ,6,9898.0,2006,2006-06-01 00:00:00
257,メキシコ,6,1200.0,2006,2006-06-01 00:00:00
258,南アメリカ計,6,2360.0,2006,2006-06-01 00:00:00
259,ブラジル,6,1216.0,2006,2006-06-01 00:00:00
260,オセアニア計,6,17186.0,2006,2006-06-01 00:00:00
243,オランダ,6,2024.0,2006,2006-06-01 00:00:00
251,ポルトガル,6,1627.0,2006,2006-06-01 00:00:00
242,スウェーデン,6,1793.0,2006,2006-06-01 00:00:00
221,アジア計,6,389128.0,2006,2006-06-01 00:00:00
240,ロシア,6,4354.0,2006,2006-06-01 00:00:00
220,総数,6,557600.0,2006,2006-06-01 00:00:00
262,ニュージーランド,6,2282.0,2006,2006-06-01 00:00:00
222,韓国,6,153706.0,2006,2006-06-01 00:00:00
223,中国,6,51243.0,2006,2006-06-01 00:00:00
224,台湾,6,110294.0,2006,2006-06-01 00:00:00
225,香港,6,25408.0,2006,2006-06-01 00:00:00
226,タイ,6,6741.0,2006,2006-06-01 00:00:00
227,シンガポール,6,10777.0,2006,2006-06-01 00:00:00
228,マレーシア,6,5270.0,2006,2006-06-01 00:00:00
241,スペイン,6,1521.0,2006,2006-06-01 00:00:00
229,インドネシア,6,4657.0,2006,2006-06-01 00:00:00
231,ベトナム,6,1811.0,2006,2006-06-01 00:00:00
232,インド,6,4904.0,2006,2006-06-01 00:00:00
233,イスラエル,6,831.0,2006,2006-06-01 00:00:00
234,トルコ,6,567.0,2006,2006-06-01 00:00:00
235,ヨーロッパ計,6,52375.0,2006,2006-06-01 00:00:00
236,英国,6,13462.0,2006,2006-06-01 00:00:00
237,フランス,6,7946.0,2006,2006-06-01 00:00:00
238,ドイツ,6,7044.0,2006,2006-06-01 00:00:00
239,イタリア,6,2966.0,2006,2006-06-01 00:00:00
230,フィリピン,6,7860.0,2006,2006-06-01 00:00:00
263,無国籍・その他,6,71.0,2006,2006-06-01 00:00:00
252,アイルランド,6,890.0,2006,2006-06-01 00:00:00
265,アジア計,7,510852.0,2006,2006-07-01 00:00:00
290,フィンランド,7,1224.0,2006,2006-07-01 00:00:00
291,ポーランド,7,599.0,2006,2006-07-01 00:00:00
292,デンマーク,7,1033.0,2006,2006-07-01 00:00:00
293,ノルウェー,7,698.0,2006,2006-07-01 00:00:00
294,オーストリア,7,1159.0,2006,2006-07-01 00:00:00
295,ポルトガル,7,1372.0,2006,2006-07-01 00:00:00
296,アイルランド,7,1156.0,2006,2006-07-01 00:00:00
297,アフリカ計,7,1980.0,2006,2006-07-01 00:00:00
289,ベルギー,7,1253.0,2006,2006-07-01 00:00:00
298,北アメリカ計,7,94973.0,2006,2006-07-01 00:00:00
300,カナダ,7,14714.0,2006,2006-07-01 00:00:00
301,メキシコ,7,2482.0,2006,2006-07-01 00:00:00
302,南アメリカ計,7,3242.0,2006,2006-07-01 00:00:00
303,ブラジル,7,1857.0,2006,2006-07-01 00:00:00
304,オセアニア計,7,18980.0,2006,2006-07-01 00:00:00
305,豪州,7,15713.0,2006,2006-07-01 00:00:00
306,ニュージーランド,7,2867.0,2006,2006-07-01 00:00:00
307,無国籍・その他,7,114.0,2006,2006-07-01 00:00:00
299,米国,7,77174.0,2006,2006-07-01 00:00:00
264,総数,7,701527.0,2006,2006-07-01 00:00:00
288,スイス,7,2245.0,2006,2006-07-01 00:00:00
286,スウェーデン,7,1783.0,2006,2006-07-01 00:00:00
266,韓国,7,197622.0,2006,2006-07-01 00:00:00
267,中国,7,81476.0,2006,2006-07-01 00:00:00
268,台湾,7,146392.0,2006,2006-07-01 00:00:00
269,香港,7,35949.0,2006,2006-07-01 00:00:00
270,タイ,7,7317.0,2006,2006-07-01 00:00:00
271,シンガポール,7,7345.0,2006,2006-07-01 00:00:00
272,マレーシア,7,5779.0,2006,2006-07-01 00:00:00
273,インドネシア,7,5284.0,2006,2006-07-01 00:00:00
287,オランダ,7,2792.0,2006,2006-07-01 00:00:00
274,フィリピン,7,8295.0,2006,2006-07-01 00:00:00
276,インド,7,5493.0,2006,2006-07-01 00:00:00
277,イスラエル,7,937.0,2006,2006-07-01 00:00:00
278,トルコ,7,605.0,2006,2006-07-01 00:00:00
279,ヨーロッパ計,7,71386.0,2006,2006-07-01 00:00:00
280,英国,7,18731.0,2006,2006-07-01 00:00:00
281,フランス,7,11128.0,2006,2006-07-01 00:00:00
282,ドイツ,7,9271.0,2006,2006-07-01 00:00:00
283,イタリア,7,4061.0,2006,2006-07-01 00:00:00
285,スペイン,7,2831.0,2006,2006-07-01 00:00:00
275,ベトナム,7,2393.0,2006,2006-07-01 00:00:00
284,ロシア,7,6240.0,2006,2006-07-01 00:00:00
351,無国籍・その他,8,99.0,2006,2006-08-01 00:00:00
350,ニュージーランド,8,2469.0,2006,2006-08-01 00:00:00
308,総数,8,655488.0,2006,2006-08-01 00:00:00
331,オランダ,8,2222.0,2006,2006-08-01 00:00:00
332,スイス,8,1537.0,2006,2006-08-01 00:00:00
333,ベルギー,8,918.0,2006,2006-08-01 00:00:00
334,フィンランド,8,1020.0,2006,2006-08-01 00:00:00
335,ポーランド,8,621.0,2006,2006-08-01 00:00:00
336,デンマーク,8,787.0,2006,2006-08-01 00:00:00
337,ノルウェー,8,589.0,2006,2006-08-01 00:00:00
338,オーストリア,8,909.0,2006,2006-08-01 00:00:00
330,スウェーデン,8,1473.0,2006,2006-08-01 00:00:00
340,アイルランド,8,898.0,2006,2006-08-01 00:00:00
342,北アメリカ計,8,79132.0,2006,2006-08-01 00:00:00
343,米国,8,63280.0,2006,2006-08-01 00:00:00
344,カナダ,8,13609.0,2006,2006-08-01 00:00:00
345,メキシコ,8,1498.0,2006,2006-08-01 00:00:00
346,南アメリカ計,8,2602.0,2006,2006-08-01 00:00:00
347,ブラジル,8,1382.0,2006,2006-08-01 00:00:00
348,オセアニア計,8,16546.0,2006,2006-08-01 00:00:00
349,豪州,8,13804.0,2006,2006-08-01 00:00:00
341,アフリカ計,8,2329.0,2006,2006-08-01 00:00:00
329,スペイン,8,3986.0,2006,2006-08-01 00:00:00
339,ポルトガル,8,2114.0,2006,2006-08-01 00:00:00
327,イタリア,8,4981.0,2006,2006-08-01 00:00:00
328,ロシア,8,5261.0,2006,2006-08-01 00:00:00
309,アジア計,8,487625.0,2006,2006-08-01 00:00:00
310,韓国,8,220332.0,2006,2006-08-01 00:00:00
311,中国,8,81117.0,2006,2006-08-01 00:00:00
312,台湾,8,112300.0,2006,2006-08-01 00:00:00
313,香港,8,29994.0,2006,2006-08-01 00:00:00
315,シンガポール,8,5582.0,2006,2006-08-01 00:00:00
316,マレーシア,8,4951.0,2006,2006-08-01 00:00:00
317,インドネシア,8,3883.0,2006,2006-08-01 00:00:00
314,タイ,8,6679.0,2006,2006-08-01 00:00:00
325,フランス,8,10096.0,2006,2006-08-01 00:00:00
319,ベトナム,8,2073.0,2006,2006-08-01 00:00:00
320,インド,8,5127.0,2006,2006-08-01 00:00:00
321,イスラエル,8,848.0,2006,2006-08-01 00:00:00
322,トルコ,8,745.0,2006,2006-08-01 00:00:00
323,ヨーロッパ計,8,67155.0,2006,2006-08-01 00:00:00
324,英国,8,17448.0,2006,2006-08-01 00:00:00
318,フィリピン,8,7539.0,2006,2006-08-01 00:00:00
326,ドイツ,8,8386.0,2006,2006-08-01 00:00:00
383,ポルトガル,9,738.0,2006,2006-09-01 00:00:00
382,オーストリア,9,1195.0,2006,2006-09-01 00:00:00
381,ノルウェー,9,827.0,2006,2006-09-01 00:00:00
377,ベルギー,9,1149.0,2006,2006-09-01 00:00:00
379,ポーランド,9,790.0,2006,2006-09-01 00:00:00
378,フィンランド,9,1202.0,2006,2006-09-01 00:00:00
384,アイルランド,9,1075.0,2006,2006-09-01 00:00:00
380,デンマーク,9,1030.0,2006,2006-09-01 00:00:00
385,アフリカ計,9,2128.0,2006,2006-09-01 00:00:00
395,無国籍・その他,9,81.0,2006,2006-09-01 00:00:00
387,米国,9,59990.0,2006,2006-09-01 00:00:00
388,カナダ,9,10819.0,2006,2006-09-01 00:00:00
389,メキシコ,9,2041.0,2006,2006-09-01 00:00:00
390,南アメリカ計,9,3149.0,2006,2006-09-01 00:00:00
391,ブラジル,9,1551.0,2006,2006-09-01 00:00:00
392,オセアニア計,9,23541.0,2006,2006-09-01 00:00:00
393,豪州,9,19812.0,2006,2006-09-01 00:00:00
394,ニュージーランド,9,3444.0,2006,2006-09-01 00:00:00
376,スイス,9,2181.0,2006,2006-09-01 00:00:00
386,北アメリカ計,9,73430.0,2006,2006-09-01 00:00:00
375,オランダ,9,2656.0,2006,2006-09-01 00:00:00
363,ベトナム,9,2488.0,2006,2006-09-01 00:00:00
373,スペイン,9,2654.0,2006,2006-09-01 00:00:00
353,アジア計,9,402789.0,2006,2006-09-01 00:00:00
354,韓国,9,156451.0,2006,2006-09-01 00:00:00
355,中国,9,75161.0,2006,2006-09-01 00:00:00
356,台湾,9,99364.0,2006,2006-09-01 00:00:00
357,香港,9,22567.0,2006,2006-09-01 00:00:00
358,タイ,9,8750.0,2006,2006-09-01 00:00:00
359,シンガポール,9,6883.0,2006,2006-09-01 00:00:00
360,マレーシア,9,5857.0,2006,2006-09-01 00:00:00
361,インドネシア,9,3996.0,2006,2006-09-01 00:00:00
362,フィリピン,9,7600.0,2006,2006-09-01 00:00:00
374,スウェーデン,9,2182.0,2006,2006-09-01 00:00:00
364,インド,9,5402.0,2006,2006-09-01 00:00:00
352,総数,9,573627.0,2006,2006-09-01 00:00:00
371,イタリア,9,4704.0,2006,2006-09-01 00:00:00
370,ドイツ,9,10035.0,2006,2006-09-01 00:00:00
369,フランス,9,9421.0,2006,2006-09-01 00:00:00
372,ロシア,9,5311.0,2006,2006-09-01 00:00:00
367,ヨーロッパ計,9,68509.0,2006,2006-09-01 00:00:00
366,トルコ,9,705.0,2006,2006-09-01 00:00:00
365,イスラエル,9,1063.0,2006,2006-09-01 00:00:00
368,英国,9,17223.0,2006,2006-09-01 00:00:00
428,アイルランド,10,1495.0,2006,2006-10-01 00:00:00
421,ベルギー,10,1584.0,2006,2006-10-01 00:00:00
422,フィンランド,10,1975.0,2006,2006-10-01 00:00:00
423,ポーランド,10,848.0,2006,2006-10-01 00:00:00
425,ノルウェー,10,1054.0,2006,2006-10-01 00:00:00
426,オーストリア,10,1627.0,2006,2006-10-01 00:00:00
427,ポルトガル,10,888.0,2006,2006-10-01 00:00:00
429,アフリカ計,10,2334.0,2006,2006-10-01 00:00:00
434,南アメリカ計,10,4318.0,2006,2006-10-01 00:00:00
431,米国,10,82097.0,2006,2006-10-01 00:00:00
432,カナダ,10,14899.0,2006,2006-10-01 00:00:00
433,メキシコ,10,2168.0,2006,2006-10-01 00:00:00
420,スイス,10,2851.0,2006,2006-10-01 00:00:00
435,ブラジル,10,2301.0,2006,2006-10-01 00:00:00
436,オセアニア計,10,19405.0,2006,2006-10-01 00:00:00
437,豪州,10,16424.0,2006,2006-10-01 00:00:00
438,ニュージーランド,10,2658.0,2006,2006-10-01 00:00:00
439,無国籍・その他,10,97.0,2006,2006-10-01 00:00:00
430,北アメリカ計,10,100344.0,2006,2006-10-01 00:00:00
419,オランダ,10,3639.0,2006,2006-10-01 00:00:00
424,デンマーク,10,1520.0,2006,2006-10-01 00:00:00
396,総数,10,699605.0,2006,2006-10-01 00:00:00
417,スペイン,10,3133.0,2006,2006-10-01 00:00:00
397,アジア計,10,483437.0,2006,2006-10-01 00:00:00
398,韓国,10,187601.0,2006,2006-10-01 00:00:00
399,中国,10,76381.0,2006,2006-10-01 00:00:00
400,台湾,10,122855.0,2006,2006-10-01 00:00:00
401,香港,10,27166.0,2006,2006-10-01 00:00:00
402,タイ,10,13812.0,2006,2006-10-01 00:00:00
403,シンガポール,10,10453.0,2006,2006-10-01 00:00:00
404,マレーシア,10,9338.0,2006,2006-10-01 00:00:00
405,インドネシア,10,9991.0,2006,2006-10-01 00:00:00
418,スウェーデン,10,3296.0,2006,2006-10-01 00:00:00
407,ベトナム,10,2747.0,2006,2006-10-01 00:00:00
406,フィリピン,10,8387.0,2006,2006-10-01 00:00:00
415,イタリア,10,5410.0,2006,2006-10-01 00:00:00
414,ドイツ,10,13519.0,2006,2006-10-01 00:00:00
413,フランス,10,12631.0,2006,2006-10-01 00:00:00
416,ロシア,10,5935.0,2006,2006-10-01 00:00:00
411,ヨーロッパ計,10,89670.0,2006,2006-10-01 00:00:00
410,トルコ,10,1176.0,2006,2006-10-01 00:00:00
409,イスラエル,10,1714.0,2006,2006-10-01 00:00:00
408,インド,10,5739.0,2006,2006-10-01 00:00:00
412,英国,10,23226.0,2006,2006-10-01 00:00:00
471,ポルトガル,11,686.0,2006,2006-11-01 00:00:00
464,スイス,11,2068.0,2006,2006-11-01 00:00:00
465,ベルギー,11,1249.0,2006,2006-11-01 00:00:00
466,フィンランド,11,1326.0,2006,2006-11-01 00:00:00
467,ポーランド,11,1177.0,2006,2006-11-01 00:00:00
468,デンマーク,11,1284.0,2006,2006-11-01 00:00:00
469,ノルウェー,11,800.0,2006,2006-11-01 00:00:00
470,オーストリア,11,1475.0,2006,2006-11-01 00:00:00
472,アイルランド,11,1088.0,2006,2006-11-01 00:00:00
478,南アメリカ計,11,2640.0,2006,2006-11-01 00:00:00
474,北アメリカ計,11,82931.0,2006,2006-11-01 00:00:00
475,米国,11,65216.0,2006,2006-11-01 00:00:00
476,カナダ,11,15043.0,2006,2006-11-01 00:00:00
477,メキシコ,11,2102.0,2006,2006-11-01 00:00:00
479,ブラジル,11,1224.0,2006,2006-11-01 00:00:00
480,オセアニア計,11,15324.0,2006,2006-11-01 00:00:00
481,豪州,11,12900.0,2006,2006-11-01 00:00:00
482,ニュージーランド,11,2205.0,2006,2006-11-01 00:00:00
483,無国籍・その他,11,66.0,2006,2006-11-01 00:00:00
473,アフリカ計,11,1782.0,2006,2006-11-01 00:00:00
463,オランダ,11,2948.0,2006,2006-11-01 00:00:00
462,スウェーデン,11,2338.0,2006,2006-11-01 00:00:00
460,ロシア,11,5881.0,2006,2006-11-01 00:00:00
440,総数,11,595069.0,2006,2006-11-01 00:00:00
441,アジア計,11,420545.0,2006,2006-11-01 00:00:00
442,韓国,11,177298.0,2006,2006-11-01 00:00:00
443,中国,11,62997.0,2006,2006-11-01 00:00:00
444,台湾,11,95999.0,2006,2006-11-01 00:00:00
445,香港,11,24809.0,2006,2006-11-01 00:00:00
446,タイ,11,10546.0,2006,2006-11-01 00:00:00
447,シンガポール,11,12938.0,2006,2006-11-01 00:00:00
448,マレーシア,11,8472.0,2006,2006-11-01 00:00:00
449,インドネシア,11,5307.0,2006,2006-11-01 00:00:00
461,スペイン,11,2093.0,2006,2006-11-01 00:00:00
451,ベトナム,11,2090.0,2006,2006-11-01 00:00:00
452,インド,11,5462.0,2006,2006-11-01 00:00:00
453,イスラエル,11,987.0,2006,2006-11-01 00:00:00
454,トルコ,11,809.0,2006,2006-11-01 00:00:00
455,ヨーロッパ計,11,71781.0,2006,2006-11-01 00:00:00
456,英国,11,18655.0,2006,2006-11-01 00:00:00
457,フランス,11,9551.0,2006,2006-11-01 00:00:00
458,ドイツ,11,11146.0,2006,2006-11-01 00:00:00
459,イタリア,11,4163.0,2006,2006-11-01 00:00:00
450,フィリピン,11,7197.0,2006,2006-11-01 00:00:00
514,オーストリア,12,766.0,2006,2006-12-01 00:00:00
513,ノルウェー,12,527.0,2006,2006-12-01 00:00:00
512,デンマーク,12,834.0,2006,2006-12-01 00:00:00
508,スイス,12,1481.0,2006,2006-12-01 00:00:00
510,フィンランド,12,1101.0,2006,2006-12-01 00:00:00
509,ベルギー,12,855.0,2006,2006-12-01 00:00:00
515,ポルトガル,12,1143.0,2006,2006-12-01 00:00:00
511,ポーランド,12,523.0,2006,2006-12-01 00:00:00
516,アイルランド,12,863.0,2006,2006-12-01 00:00:00
521,メキシコ,12,1881.0,2006,2006-12-01 00:00:00
518,北アメリカ計,12,74966.0,2006,2006-12-01 00:00:00
519,米国,12,58379.0,2006,2006-12-01 00:00:00
520,カナダ,12,14362.0,2006,2006-12-01 00:00:00
522,南アメリカ計,12,3043.0,2006,2006-12-01 00:00:00
523,ブラジル,12,2083.0,2006,2006-12-01 00:00:00
524,オセアニア計,12,24100.0,2006,2006-12-01 00:00:00
525,豪州,12,20869.0,2006,2006-12-01 00:00:00
526,ニュージーランド,12,3048.0,2006,2006-12-01 00:00:00
507,オランダ,12,2308.0,2006,2006-12-01 00:00:00
517,アフリカ計,12,1416.0,2006,2006-12-01 00:00:00
527,無国籍・その他,12,76.0,2006,2006-12-01 00:00:00
506,スウェーデン,12,1819.0,2006,2006-12-01 00:00:00
504,ロシア,12,4075.0,2006,2006-12-01 00:00:00
505,スペイン,12,1766.0,2006,2006-12-01 00:00:00
484,総数,12,585817.0,2006,2006-12-01 00:00:00
485,アジア計,12,427019.0,2006,2006-12-01 00:00:00
486,韓国,12,184678.0,2006,2006-12-01 00:00:00
487,中国,12,49883.0,2006,2006-12-01 00:00:00
488,台湾,12,85787.0,2006,2006-12-01 00:00:00
490,タイ,12,11116.0,2006,2006-12-01 00:00:00
491,シンガポール,12,22551.0,2006,2006-12-01 00:00:00
492,マレーシア,12,10867.0,2006,2006-12-01 00:00:00
493,インドネシア,12,6589.0,2006,2006-12-01 00:00:00
489,香港,12,37000.0,2006,2006-12-01 00:00:00
495,ベトナム,12,1689.0,2006,2006-12-01 00:00:00
494,フィリピン,12,6384.0,2006,2006-12-01 00:00:00
502,ドイツ,12,7065.0,2006,2006-12-01 00:00:00
501,フランス,12,8212.0,2006,2006-12-01 00:00:00
500,英国,12,16049.0,2006,2006-12-01 00:00:00
503,イタリア,12,3500.0,2006,2006-12-01 00:00:00
498,トルコ,12,467.0,2006,2006-12-01 00:00:00
497,イスラエル,12,669.0,2006,2006-12-01 00:00:00
496,インド,12,4403.0,2006,2006-12-01 00:00:00
499,ヨーロッパ計,12,55197.0,2006,2006-12-01 00:00:00
31,ポルトガル,1,585.0,2007,2007-01-01 00:00:00
24,スイス,1,1292.0,2007,2007-01-01 00:00:00
25,ベルギー,1,892.0,2007,2007-01-01 00:00:00
26,フィンランド,1,1022.0,2007,2007-01-01 00:00:00
